  1512 -0.108800 -0.003200 -0.028400 0.019821 0.000732 -0.999803 0.094268 -0.995546 0.001083 -0.995350 -0.094271 -0.019802 -0.003359
  1513 -0.108800 -0.003200 -0.028400 0.094268 -0.995546 0.001083 -0.019821 -0.000732 0.999803 -0.995350 -0.094271 -0.019802 -0.003996
  1511 -0.108800 -0.003200 -0.028400 0.019821 0.000732 -0.999803 0.094268 -0.995546 0.001083 -0.995350 -0.094271 -0.019802 1.001291
  1522 -0.101700 -0.036000 -0.028100 0.031399 0.003992 -0.999499 0.342640 -0.939440 0.007055 -0.938942 -0.342690 -0.030865 0.000735
  1523 -0.101700 -0.036000 -0.028100 0.342640 -0.939440 0.007055 -0.031399 -0.003992 0.999499 -0.938942 -0.342690 -0.030865 -0.004312
  1521 -0.101700 -0.036000 -0.028100 0.031399 0.003992 -0.999499 0.342640 -0.939440 0.007055 -0.938942 -0.342690 -0.030865 1.002867
  1533 -0.095100 -0.052400 -0.062300 -0.020973 -0.002724 -0.999776 0.459175 -0.888317 -0.007184 -0.888099 -0.459223 0.019882 -0.002274
  1532 -0.095100 -0.052400 -0.062300 0.459175 -0.888317 -0.007184 0.020973 0.002724 0.999776 -0.888099 -0.459223 0.019882 -0.001772
  1531 -0.095100 -0.052400 -0.062300 -0.020973 -0.002724 -0.999776 0.459175 -0.888317 -0.007184 -0.888099 -0.459223 0.019882 0.998732
  1543 -0.106800 -0.020500 -0.062500 -0.026213 -0.000760 -0.999656 0.192893 -0.981210 -0.004324 -0.980869 -0.192941 0.025868 -0.002054
  1542 -0.106800 -0.020500 -0.062500 0.192893 -0.981210 -0.004324 0.026213 0.000760 0.999656 -0.980869 -0.192941 0.025868 -0.003459
  1541 -0.106800 -0.020500 -0.062500 -0.026213 -0.000760 -0.999656 0.192893 -0.981210 -0.004324 -0.980869 -0.192941 0.025868 1.003637
  1613 -0.101700 -0.033900 0.005600 -0.068144 -0.031507 -0.997178 0.341312 -0.939928 0.006426 -0.937478 -0.339911 0.074804 -0.006972
  1612 -0.101700 -0.033900 0.005600 0.341312 -0.939928 0.006426 0.068144 0.031507 0.997178 -0.937478 -0.339911 0.074804 0.000567
  1611 -0.101700 -0.033900 0.005600 -0.068144 -0.031507 -0.997178 0.341312 -0.939928 0.006426 -0.937478 -0.339911 0.074804 1.001154
  1622 -0.095200 -0.030800 0.039100 -0.318521 -0.056062 -0.946257 0.311929 -0.948857 -0.048694 -0.895132 -0.310675 0.319718 -0.004067
  1623 -0.095200 -0.030800 0.039100 0.311929 -0.948857 -0.048694 0.318521 0.056062 0.946257 -0.895132 -0.310675 0.319718 -0.003825
  1621 -0.095200 -0.030800 0.039100 -0.318521 -0.056062 -0.946257 0.311929 -0.948857 -0.048694 -0.895132 -0.310675 0.319718 1.021724
  1632 -0.078100 -0.062800 0.039400 -0.257737 -0.198375 -0.945632 0.600221 -0.799824 0.004163 -0.757165 -0.566514 0.325213 -0.001230
  1633 -0.078100 -0.062800 0.039400 0.600221 -0.799824 0.004163 0.257737 0.198375 0.945632 -0.757165 -0.566514 0.325213 -0.009249
  1631 -0.078100 -0.062800 0.039400 -0.257737 -0.198375 -0.945632 0.600221 -0.799824 0.004163 -0.757165 -0.566514 0.325213 1.002491
  1643 -0.086600 -0.064000 0.005500 -0.059966 -0.047890 -0.997051 0.571071 -0.820885 0.005029 -0.818705 -0.569085 0.076574 -0.002868
  1642 -0.086600 -0.064000 0.005500 0.571071 -0.820885 0.005029 0.059966 0.047890 0.997051 -0.818705 -0.569085 0.076574 -0.002960
  1641 -0.086600 -0.064000 0.005500 -0.059966 -0.047890 -0.997051 0.571071 -0.820885 0.005029 -0.818705 -0.569085 0.076574 1.000049
  1713 -0.075800 -0.079700 -0.062100 -0.003599 -0.018584 -0.999821 0.669809 -0.742447 0.011345 -0.742525 -0.669648 0.015120 -0.001961
  1712 -0.075800 -0.079700 -0.062100 0.669809 -0.742447 0.011345 0.003599 0.018584 0.999821 -0.742525 -0.669648 0.015120 -0.001212
